111,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
113,"['Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
114,"['Shop, person/hhld care travel', 'Other Travel/ No recorded activity']"
115,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
116,"['Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity']"
117,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
118,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
120,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
121,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
124,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
126,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
128,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
130,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Shop, person/hhld care travel']"
131,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
132,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
133,"['Child/adult care travel', 'Child/adult care travel', 'Child/adult care travel']"
134,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
136,"['Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
137,"['Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
138,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Child/adult care travel', 'Child/adult care travel']"
139,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
141,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
142,"['Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
143,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
144,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
145,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
148,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity']"
149,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
151,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
154,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
155,"['Child/adult care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
156,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
157,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
159,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
160,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
162,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
163,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
164,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
165,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
166,"['Shop, person/hhld care travel']"
167,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
169,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
170,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
172,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
173,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
176,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
177,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
179,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
184,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
186,"['Child/adult care travel', 'Child/adult care travel']"
187,"['Child/adult care travel', 'Child/adult care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
190,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
191,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
192,"['Child/adult care travel', 'Child/adult care travel']"
193,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
194,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
195,"['Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
197,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
199,"['Child/adult care travel', 'Child/adult care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
201,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
202,"['Child/adult care travel', 'Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Child/adult care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
203,"['Child/adult care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
204,"['Child/adult care travel', 'Child/adult care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
206,"['Child/adult care travel', 'Child/adult care travel', 'Child/adult care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Child/adult care travel']"
207,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
208,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
209,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
213,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
214,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
215,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
217,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
219,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity']"
222,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
223,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Child/adult care travel', 'Child/adult care travel']"
228,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
230,"['Child/adult care travel', 'Child/adult care travel']"
231,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Education travel', 'Education travel']"
232,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
234,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
235,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
